,organisation,topic_type,module,topic,lang,channel,link,title,desc,duration,likes,comments,chan_metrics
1212,UI/UX,basic,User Research,Surveys,english,Sanrachna Foundation,https://www.youtube.com/watch?v=W8G2BoBABbc,News has a design problem |  Fake News | News | UI/UX principles,"news #fakenews #ui #ux When it comes to news, there is a big design problem. The way news is presented on websites and apps ...",0,Likes not available,Comments not available,na
1213,UI/UX,basic,User Research,Surveys,english,Design Sundays,https://www.youtube.com/watch?v=3vuzm-A015A,UX Design for Short-Attention-Spans Explained! | Design Sundays,Check out the last video on A Guide To Networking For INTROVERTS | Design Sundays - https://youtu.be/vXlGUXsfmr0 UX Laws ...,0,Likes not available,Comments not available,na
1214,UI/UX,basic,User Research,Surveys,english,Namecheap,https://www.youtube.com/watch?v=ra3bNDaIfZY,UX Research - What It Is And How It Can Help You,"In this masterclass, Helena Andrade is going to teach you the basics of UX research - what is UX research, why UX research is ...",0,Likes not available,Comments not available,na
1215,UI/UX,basic,User Research,Surveys,english,David Travis,https://www.youtube.com/watch?v=m0IzkBRgqgY,UX Tea Break: What should UX researchers be focusing on in 2020?,"Subscribe to my channel: http://bit.ly/2NBKaOe I answer this question, ""What should UX researchers be focusing on in 2020?",0,Likes not available,Comments not available,na
1216,UI/UX,basic,User Research,Surveys,english,UX Design Explained,https://www.youtube.com/watch?v=CLkWNmSPdC0,What I ACTUALLY Do as a UX Designer,So what *is* UX design? Because that is a question some have devoted their entire careers to debating and no one can agree on ...,0,Likes not available,Comments not available,na
1217,UI/UX,basic,User Research,Surveys,english,ACM SIGCHI,https://www.youtube.com/watch?v=bQ8qkKJTPDs,Optimizing the Use of the Sentence Completion Survey Technique in User Research: A Case Study on ...,Optimizing the Use of the Sentence Completion Survey Technique in User Research: A Case Study on the Experience of ...,0,Likes not available,Comments not available,na
1218,UI/UX,basic,User Research,Surveys,english,outdraw.design,https://www.youtube.com/watch?v=-KFNFr1KVKs,"Become a UX/UI Designer in 2023 | 6 months roadmap | no degree, no bootcamp, no experience",Free Guide https://outdraw-academy.gitbook.io/become-a-ux-designer/ Resources mentioned in the video: 1️⃣ Month 1: ...,0,Likes not available,Comments not available,na
1219,UI/UX,basic,User Research,Surveys,english,CareerFoundry,https://www.youtube.com/watch?v=rvBf_dQky7Q,Free UX Design Course For Beginners! (Start Today!),Thinking about a career in UX design and want to understand more about the UX industry and some of the fundamentals involved ...,0,Likes not available,Comments not available,na
1220,UI/UX,basic,User Research,Surveys,english,David Travis,https://www.youtube.com/watch?v=49Hib4I8A9g,UX Tea Break: What are the competencies of UX?,"Subscribe to my channel: http://bit.ly/2NBKaOe I answer the question, ""I am introducing an intern to the roles of UX. At the moment ...",0,Likes not available,Comments not available,na
1221,UI/UX,basic,User Research,Surveys,english,Automation Step by Step,https://www.youtube.com/watch?v=UArZK5LA1o0,#AskRaghav | How to explain your project in an interview | 5 Points |,"All FREE courses - https://automationstepbystep.com/ Hi Friends, see today's question and ans below References How to select ...",0,Likes not available,Comments not available,na
1222,UI/UX,basic,User Research,Surveys,english,ACM SIGCHI,https://www.youtube.com/watch?v=tFbvsyfN5xg,The Overlaps and Boundaries Between Service Design and User Experience Design,"The Overlaps and Boundaries Between Service Design and User Experience Design Virpi Roto, Jung-Joo Lee, Effie Lai-Chong ...",0,Likes not available,Comments not available,na
1223,UI/UX,basic,User Research,Surveys,english,NNgroup,https://www.youtube.com/watch?v=UMv_OW9__qY,The System Usability Scale (SUS),The SUS is a well-established 10-question survey administered at the end of a user test; it gives you a measure of the perceived ...,0,Likes not available,Comments not available,na
1224,UI/UX,basic,User Research,Surveys,english,UX Design Explained,https://www.youtube.com/watch?v=N_23imQ3Kbs,5 SECOND RULE! The Secret to a Great Homepage Hero,"As you might have guessed, in UX, the 5 second rule means something a little different to the traditional meaning of declaring food ...",0,Likes not available,Comments not available,na
1225,UI/UX,basic,User Research,Surveys,english,Han Bang,https://www.youtube.com/watch?v=ZPfy4r7BrZc,UX Portfolio BASICS | Things every UX portfolio MUST HAVE to land an interview,Use the tool tips below to quickly navigate through the points   00:00 - Intro 00:50 - Tip 1 01:32 - Tip 2 02:23 - Tip 3 03:50 - Tip 4 ...,0,Likes not available,Comments not available,na
1226,UI/UX,basic,User Research,Personas,english,GFXMentor,https://www.youtube.com/watch?v=SbS1jwm4U4o,What is User Experience (UX) - اردو / हिंदी [Eng Sub],Hey Everyone! Here I'm starting new course which was demanded by many many students. In this video you will get an intro ...,0,Likes not available,Comments not available,na
1227,UI/UX,basic,User Research,Personas,english,UXTips,https://www.youtube.com/watch?v=uZrFaHINQ7g,Cómo crear Personas en UX Design,Personas es una herramienta en UX muy importante para conocer para quién estamos diseñando nuestro Producto y Servicio.,0,Likes not available,Comments not available,na
1228,UI/UX,basic,User Research,Personas,english,Edgar Anzaldua,https://www.youtube.com/watch?v=VR8ac30f46k,User Experience - Defining Personas,"When working as a developer for a Software Development Company, is easy to lose perspective on who you are developing for, ...",0,Likes not available,Comments not available,na
1229,UI/UX,basic,User Research,Personas,english,Tharani Subramanian,https://www.youtube.com/watch?v=R1ufN1ZI1Uo,A Complete Guide for a Beginner to start as a UX/UI Designer,Tamil UX Community https://forms.gle/oZvjA9a8gxfUtBos9 Check UX/UI certification courses in my website ...,0,Likes not available,Comments not available,na
1230,UI/UX,basic,User Research,Personas,english,Ansh Mehra,https://www.youtube.com/watch?v=bH-tB-qxypI,Writing UX Design Case Study : Step by Step Process for UX/UI Portfolios | UX/UI for Beginners,Free Hindi UX/UI Design Course (for Designers): ...,0,Likes not available,Comments not available,na
1231,UI/UX,basic,User Research,Personas,english,Tharani Subramanian,https://www.youtube.com/watch?v=JqHj92Kxwzg,How to do a UX Case Study (Part 1- Let&#39;s find the problem),Send Your Topics and Problem Statement To Email ID: learnwiththarani@gmail.com Let's take it forward from here!,0,Likes not available,Comments not available,na
1232,UI/UX,basic,User Research,Personas,english,Jayant Padhi,https://www.youtube.com/watch?v=FGF8RusTIQ0,How to create a buyer persona using ChatGPT (Secret Hack Revealed),"If you're not familiar with the term, a buyer persona is a fictional character that represents your ideal customer. Creating a buyer ...",0,Likes not available,Comments not available,na
1233,UI/UX,basic,User Research,Personas,english,awwwards.,https://www.youtube.com/watch?v=5yOqvhpp6ws,UX Design for User Onboarding  | Ucraft | Ita Babayan &amp; Armine Manukyan,What are the best practices in UI UX design for user onboarding in a constantly changing global environment? Ita Babayan and ...,0,Likes not available,Comments not available,na
1234,UI/UX,basic,User Research,Personas,english,Jadene Designs,https://www.youtube.com/watch?v=2gbJ15XS1yU,UX Design Terms you need to know,Here are some UX Design Terms that you need to know as a UX Designer. Time stamps 00:35 User Experience 01:58 User ...,0,Likes not available,Comments not available,na
1235,UI/UX,basic,User Research,Personas,english,Malewicz,https://www.youtube.com/watch?v=iYegAhaqS0s,4 reasons to NOT become a UX designer in 2022,"Part 2: https://youtu.be/NVCUfYW62IA How to stand out: https://youtu.be/8LlMeqkG6nQ UX can be a great job, until it becomes ...",0,Likes not available,Comments not available,na
1236,UI/UX,basic,User Research,Personas,english,TED,https://www.youtube.com/watch?v=9uOMectkCCs,The first secret of great design | Tony Fadell,"As human beings, we get used to ""the way things are"" really fast. But for designers, the way things are is an opportunity ... Could ...",0,Likes not available,Comments not available,na
1237,UI/UX,basic,User Research,Personas,english,Moo Gruppen AS,https://www.youtube.com/watch?v=OyLrGZeRVeQ,7 BEST UX DESIGN TECHNIQUES THAT CONVERTS  #UXDESIGN #UI #UX,"Are you looking for the best UX design tips and techniques to help you stand out your web shop? On this video, I'm sharing our ...",0,Likes not available,Comments not available,na
1238,UI/UX,basic,User Research,Personas,english,UXTips,https://www.youtube.com/watch?v=pUCOQBaHdz0,¿Qué es Investigación de Usuario? (User Research) [english subtitles],En el episodio #03 quiero hablar de la importancia de la Investigación de Usuario (User Research) y por qué todo diseñador de ...,0,Likes not available,Comments not available,na
1239,UI/UX,basic,User Research,Personas,english,Nooshin Behy,https://www.youtube.com/watch?v=JAMfE4li8iY,8 ChatGPT prompts that every UX UI Designer should know [Design like a PRO] ✨,"Is AI Gonna Replace Designers? Don't Worry, It's a Collaboration!   In this video, I'll walk you through how UX/Product designers ...",0,Likes not available,Comments not available,na
1240,UI/UX,basic,User Research,Personas,english,Hazel Song,https://www.youtube.com/watch?v=WY-4J0aEGgQ,UIUX 독학 하는 방법 | 효율적으로 UIUX디자인 공부하기,제가 들었던 저렴한 강의 추천 드려요 ‍♀️ (영어) 1. 유저 리서치 https://bit.ly/3DdXjlj 2. Product management ...,0,Likes not available,Comments not available,na
1241,UI/UX,basic,User Research,Personas,english,Technical Suneja,https://www.youtube.com/watch?v=iFzDCx_v9C0,UX VS UI Designer VS Front END VS BACK END Developer 🔥🔥,UX VS UI Designer VS Front END VS BACK END Developer What does a UX/UI Designer do? UX stands for user ...,0,Likes not available,Comments not available,na
1242,UI/UX,basic,User Research,Personas,english,SUBHE | India's Favourite Design Academy,https://www.youtube.com/watch?v=iiKivu695iE,Figma Introduction to Become a UIUX Designer - Tutorial 1 (Hindi + English),"Hello everyone. Subhe elearning is excited to start a new lecture series to UI UX Design, i.e. Figma full course for beginners to ...",0,Likes not available,Comments not available,na
1243,UI/UX,basic,User Research,Personas,english,GoDaddy,https://www.youtube.com/watch?v=WXKvpA2H9IA,What Is the Difference Between UI and UX Design | The Journey,"If you've ever wondered what UX and UI are and what makes them different, you're not alone. It's common for folks to use these ...",0,Likes not available,Comments not available,na
1244,UI/UX,basic,User Research,Personas,english,Academy of Art University,https://www.youtube.com/watch?v=h-W4K79JaR8,Ideate Conference 2016 School of Interaction &amp; UI/UX Design,Guest speakers Mary Franck and Jono Brandel join the Academy of Art University and the school of web design and new media ...,0,Likes not available,Comments not available,na
1245,UI/UX,basic,User Research,Personas,english,MS Kidsaccount,https://www.youtube.com/watch?v=qMO2H56G85Y,Principles of UX Writing,,0,Likes not available,Comments not available,na
1246,UI/UX,basic,User Research,Personas,english,Kaborzi Learning Network,https://www.youtube.com/watch?v=I91M6lOKRSk,LXD and User Personas for Instructional Design (What is LXD: Part 2 of 3!),Are you an instructional designer exploring LXD? Find out how to use learner personas to design better learning experiences and ...,0,Likes not available,Comments not available,na
1247,UI/UX,basic,User Research,Personas,english,CareerFoundry,https://www.youtube.com/watch?v=aFJpdHEvR64,UX Design Trends 2022 (And The Future Of UX…),"Where does the future of UX design lie? If you came here for updates on areas like glass morphism, color palettes, and design ...",0,Likes not available,Comments not available,na
1248,UI/UX,basic,User Research,Personas,english,Time to Code,https://www.youtube.com/watch?v=EKtjXRBqd8g,Difference between UX and UI Designer,How to become: Previous experience | Skills| Resources | Salary Do you need a degree? Points I covered: What is UX What is UI ...,0,Likes not available,Comments not available,na
